CLOSED
Version	1.0
Language	English
Run	1
RunSerial	822
Instrument	TGA Q500 V6.7 Build 203
Module	TGA
InstSerial	0500-0499
Operator	at615
File	C:\TA\Data\TGA\ak794\anders\ZIF8cellulose rods sample2.001
FurnaceType	Standard
Sample	ZIF8 cellulose rods in air s2
Size	1.91300	mg
ProcName
Method	
Comment	
Xcomment	Pan: Platinum
Xcomment	Gas1: Air
Xcomment	Gas2: Air
Xcomment	Balance Gas: Air 40.0 ml/min
Xcomment	Sample Gas: Air 60.0 ml/min
Text	Cellulose rods and zif8 degradation in air. Sample 2
Kcell	1.00000
TempCal	3	pts	20.00	20.00,364.00	356.00,776.00	770.00
InstCalDate	Weight Date 2013-03-01 10:10:44
Controls	Gas 2  Event Off  Sampling 2.0
Nsig	5
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Balance Purge Flow (mL/min)
Sig5	Sample Purge Flow (mL/min)
AirCoolTime	20.0 min
AutoAnalysis	Off
MacroFile
Date	2013-03-11
Time	16:25:15
4.350000 57.98915 1.912175 40.00864 60.00124
4.383333 58.31982 1.912092 40.00384 59.99851
4.416666 58.65210 1.912237 40.00182 60.00910
4.450000 58.98296 1.912145 39.99105 60.00285
4.483333 59.31456 1.912054 40.00015 59.98987
4.516667 59.64660 1.912144 40.00175 59.99906
4.550000 59.97716 1.911816 39.99002 60.01976
4.583334 60.30980 1.912020 40.01750 59.98188
4.616667 60.64106 1.911976 39.98401 60.00600
4.650000 60.97355 1.911619 40.01328 59.98826
4.683334 61.30391 1.911420 39.98488 60.00576
4.716667 61.63554 1.911435 40.01147 59.99741
4.750000 61.96756 1.911362 39.98994 60.01042
4.783333 62.29730 1.911260 40.01261 60.00137
4.816666 62.62980 1.911155 39.99944 59.98445
4.850000 62.96151 1.911004 39.98613 60.00691
4.883333 63.29312 1.911022 40.00993 60.00079
4.916666 63.62550 1.910880 39.99995 60.00672
4.950000 63.95810 1.910996 40.00340 59.99769
4.983333 64.29210 1.911142 39.99755 59.99768
5.016667 64.62494 1.911198 39.99272 60.00050
5.050000 64.95688 1.911016 40.00005 60.00378
5.083334 65.28894 1.910640 39.99794 59.99982
5.116667 65.62068 1.910317 40.00966 60.00355
5.150000 65.95197 1.910103 40.00551 59.99230
5.183334 66.28530 1.909924 39.99104 59.99817
5.216667 66.61780 1.909890 39.98846 60.01161
5.250000 66.94932 1.909786 40.00540 59.99459
5.283332 67.28231 1.909804 39.99751 59.99924
5.316666 67.61578 1.909728 40.00531 59.99646
5.350000 67.94946 1.909660 39.99844 59.99416
5.383332 68.28124 1.909425 40.01578 60.00822
5.416666 68.61444 1.909211 39.99162 59.99946
5.450000 68.94819 1.909438 40.00086 60.00108
5.483332 69.28161 1.909548 39.99544 60.00085
5.516668 69.61389 1.909116 40.00183 59.99477
5.550000 69.94605 1.908922 39.99840 60.00479
5.583334 70.27819 1.908734 40.00344 59.99454
5.616668 70.61095 1.908499 40.00458 59.99911
5.650000 70.94312 1.908132 39.99974 60.00361
5.683334 71.27651 1.907986 39.98800 59.99045
5.716668 71.61060 1.908092 40.01197 60.01110
5.750000 71.94547 1.908233 39.99519 59.98840
5.783332 72.27955 1.908241 39.99547 60.01452
5.816666 72.61360 1.908002 39.99923 60.00476
5.850000 72.94701 1.907750 40.02293 59.98170
5.883332 73.28144 1.907436 39.99014 60.01146
5.916666 73.61481 1.907140 39.99508 59.99942
5.950000 73.94860 1.906994 40.01018 59.99080
5.983332 74.28318 1.906803 39.98119 60.00750
6.016668 74.61728 1.906568 40.01057 59.99568
6.050000 74.95024 1.906156 39.98906 60.00622
6.083334 75.28507 1.905870 40.01558 59.99098
6.116668 75.61915 1.905889 39.99795 60.00750
6.150000 75.95474 1.905995 40.00156 59.98759
6.183334 76.28912 1.906183 39.99514 60.00348
6.216668 76.62518 1.905956 39.99762 59.99943
6.250000 76.95813 1.905291 39.98862 60.00522
6.283332 77.29147 1.904836 40.00276 60.00370
6.316666 77.62670 1.904955 39.99470 60.00870
6.350000 77.96206 1.905268 40.00041 59.99468
6.383332 78.29452 1.904507 39.99928 59.99594
6.416666 78.62818 1.904221 40.02369 59.99238
6.450000 78.96248 1.903942 39.99710 60.00468
6.483332 79.29693 1.903934 39.99960 59.99384
6.516668 79.62955 1.903431 39.98458 60.00356
6.550000 79.96331 1.903289 40.00933 60.00186
6.583334 80.29834 1.903344 39.98758 59.99972
6.616668 80.63048 1.902676 40.01621 59.99641
6.650000 80.96582 1.902467 40.00506 60.00506
6.683334 81.29876 1.902272 39.98856 59.99668
6.716666 81.63253 1.901896 40.00343 60.00846
6.750000 81.96726 1.901660 40.00363 59.99865
6.783334 82.30010 1.901511 39.98294 59.99480
6.816666 82.63426 1.901170 40.01100 60.00426
6.850000 82.96766 1.900606 39.99866 59.99841
6.883332 83.30074 1.900170 39.99688 60.00165
6.916666 83.63422 1.899948 40.00796 59.99880
6.950000 83.96866 1.899726 39.99922 60.00237
6.983332 84.30219 1.899676 39.99042 60.00280
7.016668 84.63632 1.899475 39.99903 60.00238
7.050000 84.97031 1.899156 40.00522 59.99218
7.083334 85.30322 1.898568 40.00288 60.00105
7.116668 85.63631 1.898100 39.99770 60.00566
7.150000 85.97036 1.897665 39.99732 59.99695
7.183334 86.30316 1.897391 40.01072 59.99506
7.216666 86.63702 1.897156 39.98903 60.01026
7.250000 86.97071 1.896551 40.00574 59.99033
7.283334 87.30311 1.896102 39.99468 60.00175
7.316666 87.63639 1.895676 39.99561 60.00537
7.350000 87.96972 1.895036 40.01341 59.98821
7.383332 88.30274 1.894434 39.98914 60.00704
7.416666 88.63576 1.893971 40.00886 59.99828
7.450000 88.96825 1.893565 39.99844 60.00702
7.483332 89.30132 1.893078 39.99431 59.99437
7.516668 89.63515 1.893019 40.00307 59.99834
7.550000 89.96982 1.892612 40.00647 59.99825
7.583334 90.30226 1.891911 39.99894 59.99892
7.616668 90.63732 1.891574 39.99918 60.00514
7.650000 90.97075 1.891067 39.99237 60.00122
7.683334 91.30285 1.890425 39.99868 59.99272
7.716666 91.63437 1.889539 40.00871 60.01050
7.750000 91.96766 1.888674 40.00025 59.98965
7.783334 92.30038 1.888246 40.00015 60.00112
7.816666 92.63312 1.887694 39.99252 60.00950
7.850000 92.96660 1.887314 39.99789 59.99144
7.883332 93.30191 1.886932 40.01036 60.00469
7.916666 93.63672 1.886306 40.00379 60.00522
7.950000 93.96991 1.885624 39.99600 59.99165
7.983332 94.30536 1.885125 39.98984 60.00332
8.016666 94.63797 1.884188 40.00016 59.99250
8.050000 94.96988 1.883028 39.99775 60.00112
8.083332 95.30158 1.882049 40.00895 60.00828
8.116668 95.63324 1.881304 39.99092 59.99230
8.150000 95.96708 1.880732 40.00344 60.00222
8.183334 96.30066 1.880387 40.00309 59.99972
8.216666 96.63759 1.880337 40.00334 60.00193
8.250000 96.97285 1.879441 39.99933 60.00544
8.283334 97.30639 1.878200 39.99990 59.99200
8.316666 97.64018 1.877489 39.99382 60.00424
8.350000 97.97381 1.876599 40.00025 60.00206
8.383332 98.30899 1.875829 40.00595 60.00460
8.416668 98.64124 1.874716 40.00534 59.99094
8.450000 98.97251 1.873544 39.99310 60.00224
8.483334 99.30434 1.872388 40.00117 59.99688
8.516666 99.63768 1.871642 40.00189 59.99459
8.550000 99.97046 1.870792 40.00035 60.00505
8.583332 100.3041 1.869936 40.00552 59.99982
8.616668 100.6370 1.868995 39.99304 60.01142
8.650000 100.9713 1.867998 39.99538 59.98761
8.683334 101.3048 1.866991 40.00246 60.01055
8.716666 101.6378 1.865761 40.00171 59.98736
8.750000 101.9692 1.864434 40.00304 60.00010
8.783334 102.3052 1.863809 39.99443 60.01121
8.816666 102.6391 1.863016 39.99931 59.99891
8.850000 102.9726 1.861705 40.00769 59.98970
8.883332 103.3034 1.860289 39.99942 60.00352
8.916668 103.6380 1.858986 39.99530 60.01014
8.950000 103.9693 1.857878 40.00366 59.98856
